id,fecha,usuario,nombre,texto,likes,retweets,respuestas,vistas,es_verificado,url,hashtags,num_respuestas_descargadas
1974910464510607505,2025-10-05T18:52:01Z,luisjav44152468,JRS,#EstafaBancoPopular Botina devolución de lo Robado en #BancoPopular Chorizos devolver las #Chistorras,1,1,0,4,False,https://twitter.com/luisjav44152468/status/1974910464510607505,"EstafaBancoPopular,BancoPopular,Chistorras",0
1974832635877736505,2025-10-05T13:42:45Z,TharasiaTooth,TharasiaTooth🇪🇸,"#chistorras
https://youtu.be/VXD4T5Ozrz0?si=5n-stT_i-kd3AMFY",1,0,0,10,False,https://twitter.com/TharasiaTooth/status/1974832635877736505,chistorras,0
1974810065933668586,2025-10-05T12:13:04Z,LuisFGurpegui,L.Fernando Gurpegui,"@ferna1_diez #PedroSefuerte
#chistorras https://pbs.twimg.com/media/G2fvAouWMAA_xd3.jpg",0,0,0,3,False,https://twitter.com/LuisFGurpegui/status/1974810065933668586,"PedroSefuerte,chistorras",0
1974805252055474513,2025-10-05T11:53:56Z,JasonAdfuturum,Jason 💙,"#PsoeOrganizaciónCriminal 

#chistorras https://pbs.twimg.com/media/G2fqx0aWEAEYt_n.jpg",5,1,0,51,False,https://twitter.com/JasonAdfuturum/status/1974805252055474513,"PsoeOrganizaciónCriminal,chistorras",0
1974803231990546914,2025-10-05T11:45:55Z,JasonAdfuturum,Jason 💙,"#PsoeOrganizaciónCriminal 

#Chistorras https://pbs.twimg.com/media/G2fo-yPXUAA2U1R.jpg",1,0,0,54,False,https://twitter.com/JasonAdfuturum/status/1974803231990546914,"PsoeOrganizaciónCriminal,Chistorras",0
1974780152094871809,2025-10-05T10:14:12Z,ViejaAlVisillo7,vieja al visillo,"Tendrá el cuajó de ir al entierro, el Uno.. el presidente de gobierno de España, que opinaba esto de Vara
@PSOE @sanchezcastejon #Chistorras https://pbs.twimg.com/media/G2fORioXsAA0N7g.jpg",56,31,9,3404,False,https://twitter.com/ViejaAlVisillo7/status/1974780152094871809,Chistorras,0
1974760465827021268,2025-10-05T08:55:58Z,Ljr16015824,Ljr,#EstafaBancoPopular #Chistorras,1,1,0,14,False,https://twitter.com/Ljr16015824/status/1974760465827021268,"EstafaBancoPopular,Chistorras",0
1974760155914072465,2025-10-05T08:54:45Z,Ljr16015824,Ljr,#EstafaBancoPopular Lo mismo hicieron los políticos en el Robo a 305.000 Familias en #BancoPopular con #Chistorras y el puesto de Vicepresidente del #BCE se compran muchos Bancos por 1€ como pasó....,1,1,0,24,False,https://twitter.com/Ljr16015824/status/1974760155914072465,"EstafaBancoPopular,BancoPopular,Chistorras,BCE",0
1974758118568653181,2025-10-05T08:46:39Z,hectorg_s,HACHE,Necesito que en este país se hable más de #chistorras y menos de #Gaza,0,0,0,16,False,https://twitter.com/hectorg_s/status/1974758118568653181,"chistorras,Gaza",0
1974752671010787328,2025-10-05T08:25:00Z,Angeldeiscar,Angel de Iscar.,"@mjmonteroc @PSOE Las #Chistorras Poligonera, las #Chistorras

Ladrones 
Malversadores
Puteros 
Cocainomanos
Golpistas 
Secesionistas
FiloETARRAS,
etc….etc…

Lo tenéis todo,
Hijos de la GRANDÍSIMA PUTAAAAAAAA https://pbs.twimg.com/media/G2e7FT9XoAARua8.jpg",0,0,0,12,False,https://twitter.com/Angeldeiscar/status/1974752671010787328,"Chistorras,Chistorras",0
1974751136058863959,2025-10-05T08:18:54Z,Angeldeiscar,Angel de Iscar.,"@luistudanca Las #Chistorras Tudanca, las #Chistorras. https://pbs.twimg.com/media/G2e5sMMW8AAsFwE.jpg",0,0,0,25,False,https://twitter.com/Angeldeiscar/status/1974751136058863959,"Chistorras,Chistorras",0
1974749313306693717,2025-10-05T08:11:40Z,goblekiteppe,@goblekiteppe,#lopais  para este libelo no existe #begoña #chistorras #psoefinanciacionilegal https://elpais.com,0,0,0,4,False,https://twitter.com/goblekiteppe/status/1974749313306693717,"lopais,begoña,chistorras,psoefinanciacionilegal",0
1974724386252108013,2025-10-05T06:32:36Z,ViejaAlVisillo7,vieja al visillo,"No digo que me lo superes, pero igualamelo ... alguien con esta cara de gilipollas... empiezo yo, cabezabuque.
#Chistorras #Psoe https://pbs.twimg.com/media/G2ehXXYW8AAxdwD.jpg",7,1,1,197,False,https://twitter.com/ViejaAlVisillo7/status/1974724386252108013,"Chistorras,Psoe",0
1974722219600425068,2025-10-05T06:24:00Z,ViejaAlVisillo7,vieja al visillo,"No se porque dudáis del #PSOE , con el nuevo código de conducta que impusieron hace años, Cerdán
 estaba hasta delgado...
#Cerdadas #Chistorras https://pbs.twimg.com/ext_tw_video_thumb/1974718395988721664/pu/img/wykLQqOlDpCgC2ps.jpg",5,2,0,251,False,https://twitter.com/ViejaAlVisillo7/status/1974722219600425068,"PSOE,Cerdadas,Chistorras",0
1974722013177815461,2025-10-05T06:23:11Z,ViejaAlVisillo7,vieja al visillo,"DEP pero un desgraciado menos..
#GuillermoFernandezVara #Chistorras #Psoe https://pbs.twimg.com/media/G2efKbvW0AE4tOw.jpg",1,0,0,307,False,https://twitter.com/ViejaAlVisillo7/status/1974722013177815461,"GuillermoFernandezVara,Chistorras,Psoe",0
1974720300836335837,2025-10-05T06:16:22Z,torrabotijo,TORRABOTIJO,"@Tweeterricola 🇺🇦 Te equivocas,  lo de sacar 1M de 2000 #chistorras es insuperable. https://pbs.twimg.com/tweet_video_thumb/G2edpPjWwAAfWwd.jpg",0,0,0,12,False,https://twitter.com/torrabotijo/status/1974720300836335837,chistorras,0
1974607950573711638,2025-10-04T22:49:56Z,JelenMar007,JelenMar007,#chistorras,0,0,0,12,False,https://twitter.com/JelenMar007/status/1974607950573711638,chistorras,0
1974592946298356000,2025-10-04T21:50:19Z,pasanchezmatas,Pedro A. Sánchez Matas,#Chistorras,1,0,0,24,False,https://twitter.com/pasanchezmatas/status/1974592946298356000,Chistorras,0
1974585724205941120,2025-10-04T21:21:37Z,ViejaAlVisillo7,vieja al visillo,"Pagó dejando que los camareros miraran como le hacía el helicoptero
#Chistorras #Putiferio #Psoe https://pbs.twimg.com/media/G2cjQH2WsAA9pHs.jpg",16,1,0,289,False,https://twitter.com/ViejaAlVisillo7/status/1974585724205941120,"Chistorras,Putiferio,Psoe",0
1974580791738048764,2025-10-04T21:02:01Z,whisemen,esp1983,"Para apoyar como apoya a los musulmanes, el @PSOE es muy de embutidos... #chistorras , chorizos #PsoeOrganizaciónCriminal #PSOEfinanciaciónILEGAL #PsoeMafia #PSOECorrupción",0,0,0,17,False,https://twitter.com/whisemen/status/1974580791738048764,"chistorras,PsoeOrganizaciónCriminal,PSOEfinanciaciónILEGAL,PsoeMafia,PSOECorrupción",0
1974567914729885843,2025-10-04T20:10:51Z,Angeldeiscar,Angel de Iscar.,"@espinar_mar Las #CHISTORRAS Mar, las #CHISTORRAS. https://pbs.twimg.com/media/G2cTDQuWQAAXKkS.jpg",0,0,0,3,False,https://twitter.com/Angeldeiscar/status/1974567914729885843,"CHISTORRAS,CHISTORRAS",0
1974564924329460048,2025-10-04T19:58:58Z,JasonAdfuturum,Jason 💙,"#PsoeOrganizaciónCriminal 

#chistorras https://pbs.twimg.com/media/G2cQPpXW8AEhl79.jpg",1,0,0,26,False,https://twitter.com/JasonAdfuturum/status/1974564924329460048,"PsoeOrganizaciónCriminal,chistorras",0
1974537939976868005,2025-10-04T18:11:44Z,hotelerasmo,Pensador de Híspalis,@Anzacj @TheObjective_es @pelayobarro @FcoSerrato Partido o Sistema #CORRUPTO ?#Piensa🤔 #chistorras https://pbs.twimg.com/amplify_video_thumb/1974537856472223744/img/ZPZxKO_nrhhahbX7.jpg,0,0,0,25,False,https://twitter.com/hotelerasmo/status/1974537939976868005,"CORRUPTO,Piensa,chistorras",0
1974523861531332751,2025-10-04T17:15:48Z,rosaurafortuny,Rosaura Fortuny,@oscarlopeztwit No lo somos. Pero no olvides que somos miles los que no os perdonamos. #Chistorras @PSOE,0,0,0,19,False,https://twitter.com/rosaurafortuny/status/1974523861531332751,Chistorras,0
1974512348363633074,2025-10-04T16:30:03Z,josejreyes7,José Juan Reyes de la Peña,Hoy almorzamos en casa el plato de moda: patatas y huevos fritos con #chistorras. https://pbs.twimg.com/media/G2bggzhW4AAvMH5.jpg,3,0,0,319,False,https://twitter.com/josejreyes7/status/1974512348363633074,chistorras,0
1974473656404480187,2025-10-04T13:56:18Z,eldisidenteOK,eldisidenteOK,"¿Cuántos miles de millones de euros de los fondos europeos terminaron siendo #chistorras , #soles y #lechugas para los del #PSOE? 🤔",7,1,1,343,False,https://twitter.com/eldisidenteOK/status/1974473656404480187,"chistorras,soles,lechugas,PSOE",0
1974459997720613162,2025-10-04T13:02:01Z,eldisidenteOK,eldisidenteOK,"¿Cuántas #chistorras se comió Zaida? 
Yo digo que no menos de 25. https://pbs.twimg.com/media/G2aw4jcWAAAbRAk.jpg",19,8,0,370,False,https://twitter.com/eldisidenteOK/status/1974459997720613162,chistorras,0
1974456864244118012,2025-10-04T12:49:34Z,eldisidenteOK,eldisidenteOK,El juez cuando la abogada le cuenta la teoría de las #chistorras: https://pbs.twimg.com/ext_tw_video_thumb/1974455435039043584/pu/img/WItGseWa4_RlJRG_.jpg,9,0,0,421,False,https://twitter.com/eldisidenteOK/status/1974456864244118012,chistorras,0
1974454625991540904,2025-10-04T12:40:41Z,JoseSb68,AGENDA 2030 NO!!,"@sanchezcastejon 
@PSOE 
@gpssenado 
#chistorras
Que digo yo, en las próximas elecciones (en las que tenéis que caer, si no las amañais....) podíais enviar dentro de las papeletas electorales, chistorras, soles, lechugas...
MALDITOS HDLGP!! https://pbs.twimg.com/media/G2asA-0WcAAAlQv.jpg",0,0,0,16,False,https://twitter.com/JoseSb68/status/1974454625991540904,chistorras,0
1974453509618872475,2025-10-04T12:36:14Z,acuervomont,Adriana Cuervo,#chistorras https://pbs.twimg.com/media/G2arAK_XIAAfM-B.jpg,1,0,0,44,False,https://twitter.com/acuervomont/status/1974453509618872475,chistorras,0
1974451327066407204,2025-10-04T12:27:34Z,erickprometeom,Erick Serrano,"Las 'chistorras', los 'soles' y las 'lechugas': la jerga de la 'trama Koldo' para los billetes de 500, 200 y 100 euros, que cobraban incluso ""el día de las elecciones"" #Chistorras #Soles",0,0,2,23,False,https://twitter.com/erickprometeom/status/1974451327066407204,"Chistorras,Soles",0
1974447422123425926,2025-10-04T12:12:03Z,xikitinachic,Cristina LCh ⚖️,"No es magia , son sobres Psoe para chistorras , lechugas y soles . #PsoeOrganizaciónCriminal #chistorras #lechugas https://pbs.twimg.com/media/G2ald5vW8AAsUUf.jpg",2,0,0,141,False,https://twitter.com/xikitinachic/status/1974447422123425926,"PsoeOrganizaciónCriminal,chistorras,lechugas",0
1974441939761348930,2025-10-04T11:50:16Z,Julieta7505,Julieta,"Encuesta seria y de colores. Si 500 es chistorra, 200 es soles y 100 es lechuga … como llamamos al 50 y 20. Elige una de cada 

El @PSOE que nos dé pistas, por favor

#chistorras #koldo #cajab #sobres",0,0,0,37,False,https://twitter.com/Julieta7505/status/1974441939761348930,"chistorras,koldo,cajab,sobres",0
1974441791031296185,2025-10-04T11:49:40Z,Pablo_GCO,🇪🇦 Pablo Gea,"🤮💸 #CHISTORRAS, #LECUHGAS... Y LA CAJA 'B' DEL #PSOE

#SoloQuedaVox #GobiernoDimision 

@vox_es @VOX_Congreso @Huelva_Vox @VOXSevilla_ @VOX_SevCapital @voxjovenes @VOX_Europa_ @Santi_ABASCAL 

https://vm.tiktok.com/ZNdtmwpxF/",2,0,0,30,False,https://twitter.com/Pablo_GCO/status/1974441791031296185,"CHISTORRAS,LECUHGAS,PSOE,SoloQuedaVox,GobiernoDimision",0
1974438031642993001,2025-10-04T11:34:44Z,lormontes,Lorenzo Montes,Que Asco me da este @PSOE Los de la Cúpula se han cargado un partido de más 150 Años …. Los Actos tienen Consecuencias #España #EspanaDespiertaYA #chistorras #soles #Lechugas,0,0,0,7,False,https://twitter.com/lormontes/status/1974438031642993001,"España,EspanaDespiertaYA,chistorras,soles,Lechugas",0
1974434634110050785,2025-10-04T11:21:14Z,CONTUNDENTEE,Francisco Guerra Sandoval. 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Para comprar #Chistorras para ellos.,1,1,0,68,False,https://twitter.com/CONTUNDENTEE/status/1974434634110050785,Chistorras,0
1974419047099126258,2025-10-04T10:19:18Z,Imbuluzqueta_,𝗝𝗮𝘃𝗶𝗲𝗿 𝗜𝗺𝗯𝘂𝗹𝘂𝘇𝗾𝘂𝗲𝘁𝗮,"1 millón de porciones sacaron de 2000 #chistorras, lo que equivale a 500 trozos de medio gramo de cada una de las chistorras. ‼️ Y lo dice la abogada de Koldo. Vaya defensa más patética.

…

Los navarros sabremos de chistorras, pero los socialistas saben más de #chorizos.",12,8,0,660,False,https://twitter.com/Imbuluzqueta_/status/1974419047099126258,"chistorras,chorizos",0
1974407322186494182,2025-10-04T09:32:42Z,pecho_frio7,👉FeToBa👈,"Pues acabo de llegar de mi huerto y ya han crecido las lechugas #lechugas

#chistorras #soles #Abalos #Koldo #cerdan https://pbs.twimg.com/media/G2aA_wmWgAAxtgz.jpg",2,0,0,139,False,https://twitter.com/pecho_frio7/status/1974407322186494182,"lechugas,chistorras,soles,Abalos,Koldo,cerdan",0
1974397966107738240,2025-10-04T08:55:32Z,mlntlnt,@eMeTe,"No te metas con mi hermana
A mi hermana ni nombrarla

Vaya por qué 
#chistorras 
💷💷💷💷💷",1,0,0,103,False,https://twitter.com/mlntlnt/status/1974397966107738240,chistorras,0
1974394621569777960,2025-10-04T08:42:14Z,gimenezgomez,Jose Antonio Gimenez,"Veo las declaraciones de la abogada de Koldo en “Todo es Mentira”. ¿Ironía, interpretación real sobre chistorras y soles, o solo estrategia mediática? Los soles los domina Ábalos: tiene propiedades en Perú. Surrealismo total. #Koldo #Ábalos #Chistorras #TodoEsMentira",0,0,0,60,False,https://twitter.com/gimenezgomez/status/1974394621569777960,"Koldo,Ábalos,Chistorras,TodoEsMentira",0
1974384528941887600,2025-10-04T08:02:08Z,jlbc69,Joselu,#lechugas #soles y #chistorras argot de delincuentes @PSOE,0,0,0,31,False,https://twitter.com/jlbc69/status/1974384528941887600,"lechugas,soles,chistorras",0
1974383797232972127,2025-10-04T07:59:14Z,JasonAdfuturum,Jason 💙,"#PsoeOrganizaciónCriminal 

#Chistorras https://pbs.twimg.com/media/G2ZrfoFWcAApbcB.jpg",4,2,1,153,False,https://twitter.com/JasonAdfuturum/status/1974383797232972127,"PsoeOrganizaciónCriminal,Chistorras",0
1974363876650078295,2025-10-04T06:40:04Z,Cesar7Parra8,César Parra,"De #lechugas y #chistorras, más manifestaciones a favor de Hamas por favor! 
https://www.libertaddigital.com/opinion/2025-10-04/itxu-diaz-lechugas-y-chistorras-7303955/",0,0,0,59,False,https://twitter.com/Cesar7Parra8/status/1974363876650078295,"lechugas,chistorras",0
1974359663312572774,2025-10-04T06:23:20Z,JJSanMartin,Julián J. San Martín 🖤🇪🇦,"1⃣ millón € en #chistorras, el botín de las elecciones de 2019 q NO ganó el @PSOE 🥀 y @sanchezcastejon

#Koldo y su esposa hablaron de una ""alegría"" ""pase lo que pase""🤦‍♂️😡
1 chistorra; 1 billete 500 € 

 #Corrupción al estilo #Torrente 

@elmundoes👇
https://www.elmundo.es/espana/2025/10/04/68e0194b21efa01b6a8b45c5.html",0,0,0,88,False,https://twitter.com/JJSanMartin/status/1974359663312572774,"chistorras,Koldo,Corrupción,Torrente",0
1974318731560894933,2025-10-04T03:40:41Z,SinPerderNorte,Sin Perder el Norte,"Un millón de euros en ""#chistorras "", el botín de las elecciones de 2019 que ganó Pedro #Sánchez
@elmundoes ⁦@sanchezcastejon⁩  https://www.elmundo.es/espana/2025/10/04/68e0194b21efa01b6a8b45c5.html",1,0,0,25,False,https://twitter.com/SinPerderNorte/status/1974318731560894933,"chistorras,Sánchez",0
1974230397677367482,2025-10-03T21:49:40Z,game_over_3,†ąђύг,"Vamos a tener que recurrir a la ayuda profesional de la todóloga experta en #chistorras de @SarahPerezSanta para que nos arroje algo de claridad, en este entuerto.
Sarah estas ahi? https://pbs.twimg.com/amplify_video_thumb/1974230290345132032/img/H_q1ffwC3pdA2sCo.jpg",7,0,0,255,False,https://twitter.com/game_over_3/status/1974230397677367482,chistorras,0
1974212067340013854,2025-10-03T20:36:50Z,antonio_beres,Antonio Beres,"@montseminguez Vosotros los sanchistas sois mas de Ctrl+P
Y ninguno llegó a presentar un TFG. 
#Lechugas
#Soles
#Chistorras 
#LosSobresDelPoder 
#LosSobresDeFerraz
#SanchezDIMISION https://pbs.twimg.com/media/G2XPaegXAAAfret.jpg",0,0,0,29,False,https://twitter.com/antonio_beres/status/1974212067340013854,"Lechugas,Soles,Chistorras,LosSobresDelPoder,LosSobresDeFerraz,SanchezDIMISION",0
1974203874236850502,2025-10-03T20:04:17Z,JasonAdfuturum,Jason 💙,"#PsoeOrganizaciónCriminal 

#Chistorras https://pbs.twimg.com/media/G2XH3krWEAA7DBJ.jpg",4,4,1,432,False,https://twitter.com/JasonAdfuturum/status/1974203874236850502,"PsoeOrganizaciónCriminal,Chistorras",0
1974200361666949273,2025-10-03T19:50:19Z,Heinrich_Eckard,Heinrich Eckard 😊🇪🇸🇨🇵🇪🇺,"""Menuda inventada"" :

#Ábalos 
#Chistorras
#Soles
#Lechugas
#Folios
#Jessica
#Putas
#Koldo
#TitoBerni
#Cocaína

#Cerdán

#PlusUltra
#Maletas

#PedroSánchez
#BegoñaGomez
#Saunas
#Prostitución
#Barrabés
#AirEuropa

#PSOE

La #UCO  💪🤓🇪🇸🇪🇺 https://pbs.twimg.com/ext_tw_video_thumb/1974200319979470848/pu/img/FbQhfrknLEC-j1_v.jpg",0,1,0,297,False,https://twitter.com/Heinrich_Eckard/status/1974200361666949273,"Ábalos,Chistorras,Soles,Lechugas,Folios,Jessica,Putas,Koldo,TitoBerni,Cocaína,Cerdán,PlusUltra,Maletas,PedroSánchez,BegoñaGomez,Saunas,Prostitución,Barrabés,AirEuropa,PSOE,UCO",0
1974194891526897870,2025-10-03T19:28:35Z,eldisidenteOK,eldisidenteOK,"Paren todo. No puede ser. Jjjjjjjk
Díganme que estoy soñando. 
La abogada de Koldo dice que el 1M son un millón de porciones que salen con las 2.000 #chistorras. Jajajajajajajaja
Más cine es imposible. 🤣🤣🤣🤣 https://pbs.twimg.com/ext_tw_video_thumb/1974194777399685120/pu/img/FfmQjoTnW76PhIqD.jpg",4442,1492,194,279875,False,https://twitter.com/eldisidenteOK/status/1974194891526897870,chistorras,0
1974148885368173010,2025-10-03T16:25:46Z,Goku_ZGZ,⚪️⚫️ 🇪🇸 🇩🇰 悟空 VikinGokū ZGZ 悟空 🇩🇰 🇪🇸 ⚫️⚪,"Sé fuerte, José Luis.
Echo de menos trabajar contigo, José Luis.
#Lechugas #Soles #Chistorras
#Ábalos #PSOEBarceneando #ContabilidadB #Sobres #Pastizal",0,0,0,58,False,https://twitter.com/Goku_ZGZ/status/1974148885368173010,"Lechugas,Soles,Chistorras,Ábalos,PSOEBarceneando,ContabilidadB,Sobres,Pastizal",0
1974146872043348374,2025-10-03T16:17:46Z,mlb8299999,Laura Miró Bonnín,Organització criminal. #chistorras #soles #lechugas,14,1,0,401,False,https://twitter.com/mlb8299999/status/1974146872043348374,"chistorras,soles,lechugas",0
1974127056851251475,2025-10-03T14:59:02Z,hann_ka31045,HannHaKa,"@pabloharour @abalosmeco Toma un  #castejon lleno de #chistorras , #lechugas  y #folios ! https://pbs.twimg.com/media/G2WB9QTWUAAR555.jpg",2,1,0,102,False,https://twitter.com/hann_ka31045/status/1974127056851251475,"castejon,chistorras,lechugas,folios",0
1974123013248536648,2025-10-03T14:42:58Z,sisifo4791,Sísifo,"#Chistorras  500 €
#Soles 200€
#Lechugas 100 €

Lenguaje corrupto de la PSOE",0,0,1,71,False,https://twitter.com/sisifo4791/status/1974123013248536648,"Chistorras,Soles,Lechugas",0
1974097831842709758,2025-10-03T13:02:54Z,EMassanet,Esperança Massanet,"A cada cerdo le llega su San Martín.
#chistorras",0,0,0,48,False,https://twitter.com/EMassanet/status/1974097831842709758,chistorras,0
1846650054901154202,2024-10-16T20:30:56Z,MadridCalidad,M Producto Certificado,"Selección de calidad 🌟

@Hemosa_esp te ofrece #productosporcinos de la más alta #calidad, desde frescos hasta curados con una cuidadosa selección de razas para que disfrutes de sus #chistorras, #costillas, #lomo, #panceta, #pinchos... y muchos más 🍖🥓✨

http://hemosa.es https://pbs.twimg.com/ext_tw_video_thumb/1846649955479441408/pu/img/gre2yqLxfeZHxeDJ.jpg",3,0,0,88,False,https://twitter.com/MadridCalidad/status/1846650054901154202,"productosporcinos,calidad,chistorras,costillas,lomo,panceta,pinchos",0
1777372096437326045,2024-04-08T16:25:04Z,fimofito,jose ramon ramirez,"De momento vamos muy mal con el tema de inscripción, esto necesita un cambio ya!!.
#falsollano #chistorras 
https://ziordirunningtaldea.com/inscripcion/?fbclid=IwAR0yc_CpxWdmh8zaWs7HTb-XIhjMS9tsJZwgLGZo0mi_c_WPyWXAtf1-J8M https://pbs.twimg.com/media/GKp-fzpXkAAbsli.jpg",22,18,2,3466,False,https://twitter.com/fimofito/status/1777372096437326045,"falsollano,chistorras",0
1668657215346028544,2023-06-13T16:30:56Z,sojuandiego,Juan Diego Salinas Ochoa,Para los amantes de las #Chistorras #Foodies https://pbs.twimg.com/media/FyhC4caXsAAAYEa.jpg,0,0,0,97,False,https://twitter.com/sojuandiego/status/1668657215346028544,"Chistorras,Foodies",0
1556755548690755584,2022-08-08T21:33:40Z,presenciaperio,Presencia Periodística,"⏰ Horarios: Lunes a sábados de 10 a 14 y de 17 a 20.

#LonganizaCalabresa #Chistorras #⁣⁣⁣⁣⁣⁣TodoCasero #CosasRicas #LaTiendaDelQueso #Quilmes https://pbs.twimg.com/ext_tw_video_thumb/1556755520836583426/pu/img/Nh_aH2OeDfROc9QG.jpg",0,0,0,0,False,https://twitter.com/presenciaperio/status/1556755548690755584,"LonganizaCalabresa,Chistorras,CosasRicas,LaTiendaDelQueso,Quilmes",0
1538544177998401537,2022-06-19T15:28:11Z,JCRodriguezNava,JC.Rodriguez.Navarro,"@JuanMa_Moreno @ppandaluz Juanmaaa la has de pasar como Caín 😅😅😅 
Pa ser Polaco tiene buen acento a Felipe 🤣🤣🤣🤣🤣 
Verás tú y él #Chistorras 😂😂😂",0,0,0,0,False,https://twitter.com/JCRodriguezNava/status/1538544177998401537,Chistorras,0
1492930199733817344,2022-02-13T18:34:31Z,DRAGONSNDOGS,Dragons&Dogs,Ven al Museo de ciencias a deleitarte con unas ricas #Chistorras y #Drangonsndogs 🌭🐲 https://pbs.twimg.com/ext_tw_video_thumb/1492929928467210250/pu/img/yh8wX7h83ZC9DWjK.jpg,2,0,0,0,False,https://twitter.com/DRAGONSNDOGS/status/1492930199733817344,"Chistorras,Drangonsndogs",0
1445627754439872520,2021-10-06T05:51:29Z,oscar23sm,Oscar Sanchez,"Ayer fue día #chistorras #murcianas 😍😍😍😍

La chistera roja con un sabor picante y la chistera blanca con un sabor a anisetes....
GRAN mezcla

#comida #food #murcia #marmenor #losalcazares #unico https://www.instagram.com/p/CUrRQGGjEj7/?utm_medium=twitter",0,0,0,0,False,https://twitter.com/oscar23sm/status/1445627754439872520,"chistorras,murcianas,comida,food,murcia,marmenor,losalcazares,unico",0
1439140040794378242,2021-09-18T08:11:38Z,mi_pucela,VamosMiPucela,"@chusrodriguez Recordad comed una buena paella, con gazpacho y de postre horchata en Girona! #chistorras",0,0,0,0,False,https://twitter.com/mi_pucela/status/1439140040794378242,chistorras,0
1436492920140541952,2021-09-11T00:52:55Z,ticosgourmet,Tico´s Gourmet,"Se vienen cosas nuevas ¡¡¡Sííí!!!
#chistorras
🛵Delivery en Caracas
📲 04123730503

#tequeño #SaboresTicos #pastelitos #tequeñones 
#foodie #instafood #yummy 
#delicious #tasty #foodgasm 
#instagood #eat  #foodlover
#foodblogger #brunch #love #foodpics #hungry #delivery https://pbs.twimg.com/media/E-9ysptXEA41udr.jpg",1,0,0,0,False,https://twitter.com/ticosgourmet/status/1436492920140541952,"chistorras,tequeño,SaboresTicos,pastelitos,tequeñones,foodie,instafood,yummy,delicious,tasty,foodgasm,instagood,eat,foodlover,foodblogger,brunch,love,foodpics,hungry,delivery",0
1405123562361532418,2021-06-16T11:22:17Z,GrupoPDCLaRaza,Grupo Puerto de Cuba La Raza,"Hoy comemos en #LaHosteríaDelPrado #Huevosrotos con #Chistorras a la Sidra, Pasas y Piparras 🍽😋

#LaHosteríadelPrado #gastronomía #comerensevilla #GrupoLaRaza https://pbs.twimg.com/media/E4AAbPRVkAg63AX.jpg",4,3,0,0,False,https://twitter.com/GrupoPDCLaRaza/status/1405123562361532418,"LaHosteríaDelPrado,Huevosrotos,Chistorras,LaHosteríadelPrado,gastronomía,comerensevilla,GrupoLaRaza",0
1398670474197057540,2021-05-29T16:00:01Z,JacusaOficial,Jacusa Jamones Curados,"Invita a todos tus amigos a disfrutar de la gran final de la #ChampionsLeague  preparando una deliciosa #parrillada.

Se el anfitrión de las mejores #chistorras y el mejor partido junto a nuestros versátiles productos #Alpino. https://pbs.twimg.com/media/E2kP_khXIAQQTI2.jpg",0,0,0,0,False,https://twitter.com/JacusaOficial/status/1398670474197057540,"ChampionsLeague,parrillada,chistorras,Alpino",0
1361823460901683202,2021-02-16T23:43:09Z,danielgreve,Daniel Greve,"ESTE SANGUCHITO con #sriracha y #chistorras está para chuparse los dedos. VE LA RECETA, suscríbete, comparte y comenta AQUÍ 👉🏻👉🏻👉🏻 https://m.youtube.com/watch?v=bS8-2TwKUvY RT https://pbs.twimg.com/media/EuYrNMqWgAIDQJA.jpg",10,3,0,0,False,https://twitter.com/danielgreve/status/1361823460901683202,"sriracha,chistorras",0
1356258445402517505,2021-02-01T15:09:46Z,Rest_LaEstancia,Rest La Estancia,"El sabor de una deliciosa parrilla acompaña de Chistorras, ¡no tiene comparación! comprueba esta deliciosa experiencia. Contamos con delivery y pickup.
#LaEstancia #chistorras #restaurant #Caracas #delivery #pickup https://pbs.twimg.com/media/EtJl3lOW8AAZR9W.jpg",2,0,0,0,False,https://twitter.com/Rest_LaEstancia/status/1356258445402517505,"LaEstancia,chistorras,restaurant,Caracas,delivery,pickup",0
1336934248813637634,2020-12-10T07:22:18Z,Teresamasderoda,Teresa Mas de Roda,"1a parada en el @gruposagardi a x #chistorras 😋👏😍

3a y última #celebración d #cumpleaños d @jesusmarmol_filosofando los 2 #asolas 😊😍 d #paseo y #tapas x el #Gotico y #Born ❤ en Sagardi Argenteria https://www.instagram.com/p/CIm9KsShEfc/?igshid=1hqb8sptvtgjt",0,0,0,0,False,https://twitter.com/Teresamasderoda/status/1336934248813637634,"chistorras,celebración,cumpleaños,asolas,paseo,tapas,Gotico,Born",0
1327349987202756608,2020-11-13T20:37:52Z,cesarzuleta87,César Zuleta,"@LaMega107 - ""¿Quién gana entre Brasil y Vinotinto?""

- Brasil.

- ¿Cuanto a cuanto?

- Bueno, lo que Jesús quiera... Gabriel Jesús.

#Chistorras #HermanosDeLaEspuma @RodrigoLasarte @ManuelSilvaH",1,0,0,0,False,https://twitter.com/cesarzuleta87/status/1327349987202756608,"Chistorras,HermanosDeLaEspuma",0
